club_a_slug,club_a,club_b_slug,club_b,player,normalized_player,player_qid,player_api_football_id,accepted_answers
inter-milan,Inter Milan,shakhtar-donetsk,Shakhtar Donetsk,Alex Teixeira,alex teixeira,Q515938,,alex teixeira;alex teixeira santos
inter-milan,Inter Milan,shakhtar-donetsk,Shakhtar Donetsk,Dodô,dodo,Q1573490,,dodo;domilson cordeiro dos santos;jose rodolfo pires ribeiro;luiz paulo hilario;ricardo lucas figueredo monte raso
inter-milan,Inter Milan,shakhtar-donetsk,Shakhtar Donetsk,Henrih Mhitaryan,henrih mhitaryan,Q196219,,henrih mhitaryan
inter-milan,Inter Milan,shakhtar-donetsk,Shakhtar Donetsk,Henrikh Mkhitaryan,henrikh mkhitaryan,DEMO-012-henrikh-mkhitaryan,,henrikh mkhitaryan;mkhitaryan
inter-milan,Inter Milan,shakhtar-donetsk,Shakhtar Donetsk,Maicon,maicon,Q177686,,maicon;maicon douglas sisenando;maicon pereira de oliveira;maicon pereira roque
inter-milan,Inter Milan,sivasspor,Sivasspor,Keita Baldé,keita balde,Q14945895,,keita balde;keita balde diao
inter-milan,Inter Milan,sivasspor,Sivasspor,Rey Manaj,rey manaj,Q18637686,,rey aldo manaj;rey manaj
inter-milan,Inter Milan,slavia-prague,Slavia Prague,Gianluca Litteri,gianluca litteri,Q3504443,,gianluca litteri
inter-milan,Inter Milan,slavia-prague,Slavia Prague,Tijani Belaïd,tijani belaid,Q940263,,tijani belaid
inter-milan,Inter Milan,sparta-prague,Sparta Prague,Jonathan Biabiany,jonathan biabiany,Q369551,,jonathan biabiany;jonathan ludovic biabiany
inter-milan,Inter Milan,sparta-prague,Sparta Prague,Milan Jirásek,milan jirasek,Q3558435,,milan jirasek
inter-milan,Inter Milan,sporting-cp,Sporting CP,António Pacheco,antonio pacheco,Q3620472,,antonio manuel pacheco domingos;antonio pacheco;antonio pacheco d agosti
inter-milan,Inter Milan,sporting-cp,Sporting CP,Cédric Soares,cedric soares,Q481330,,cedric ricardo alves soares;cedric soares
inter-milan,Inter Milan,sporting-cp,Sporting CP,Emiliano Viviano,emiliano viviano,Q241103,,emiliano viviano
inter-milan,Inter Milan,sporting-cp,Sporting CP,Ezequiel Schelotto,ezequiel schelotto,Q510596,,ezequiel matias schelotto;ezequiel schelotto
inter-milan,Inter Milan,sporting-cp,Sporting CP,Felipe Caicedo,felipe caicedo,Q351473,,felipe caicedo;felipe salvador caicedo corozo
inter-milan,Inter Milan,sporting-cp,Sporting CP,Giorgos Vagiannidis,giorgos vagiannidis,Q85317544,,georgios vagiannidis;giorgos vagiannidis
inter-milan,Inter Milan,sporting-cp,Sporting CP,Houssine Kharja,houssine kharja,Q350721,,houssine kharja
inter-milan,Inter Milan,sporting-cp,Sporting CP,Jaime Valdés,jaime valdes,Q533669,,jaime andres valdes zapata;jaime valdes
inter-milan,Inter Milan,sporting-cp,Sporting CP,João Mário,joao mario,Q6298271,,joao mario;joao mario ferreira oliveira;joao mario naval da costa eduardo;joao mario neto lopes
inter-milan,Inter Milan,sporting-cp,Sporting CP,Luc Castaignos,luc castaignos,Q367174,,luc castaignos
inter-milan,Inter Milan,sporting-cp,Sporting CP,Luis Suárez,luis suarez,DEMO-031-luis-suárez,,luis alberto suarez diaz;luis javier suarez charris;luis suarez;luis suarez miramontes
inter-milan,Inter Milan,sporting-cp,Sporting CP,Luís Figo,luis figo,Q483145,,luis figo;luis filipe madeira caeiro figo
inter-milan,Inter Milan,sporting-cp,Sporting CP,Maniche,maniche,Q29339,,maniche;nuno ricardo de oliveira ribeiro
inter-milan,Inter Milan,sporting-cp,Sporting CP,Marco Caneira,marco caneira,Q343997,,marco antonio simoes caneira;marco caneira
inter-milan,Inter Milan,sporting-cp,Sporting CP,Mauricio Pinilla,mauricio pinilla,Q1989585,,mauricio pinilla;mauricio ricardo pinilla ferrera
inter-milan,Inter Milan,sporting-cp,Sporting CP,Paulo Sousa,paulo sousa,Q314440,,paulo jorge ferreira de sousa;paulo manuel carvalho de sousa;paulo miguel campos de sousa;paulo sousa
inter-milan,Inter Milan,sporting-cp,Sporting CP,Ricardo Quaresma,ricardo quaresma,DEMO-085-ricardo-quaresma,,quaresma;ricardo andrade quaresma bernardo;ricardo quaresma
inter-milan,Inter Milan,sporting-cp,Sporting CP,Ricardo Quaresma,ricardo quaresma,Q188241,,ricardo quaresma
inter-milan,Inter Milan,sporting-cp,Sporting CP,Sebastián Ribas,sebastian ribas,Q2634722,,sebastian cesar helios ribas barbato;sebastian ribas
inter-milan,Inter Milan,sporting-cp,Sporting CP,Vasco Faísca,vasco faisca,Q969891,,vasco faisca
inter-milan,Inter Milan,standard-liege,Standard Liège,Fabián Carini,fabian carini,Q430729,,fabian carini;hector fabian carini hernandez
inter-milan,Inter Milan,standard-liege,Standard Liège,Gonzalo Sorondo,gonzalo sorondo,Q726046,,gonzalo sorondo;gonzalo sorondo amaro
inter-milan,Inter Milan,standard-liege,Standard Liège,Ishak Belfodil,ishak belfodil,Q975390,,ishak belfodil;ishak lazreg cherif belfodil
inter-milan,Inter Milan,standard-liege,Standard Liège,Nicholas Rizzo,nicholas rizzo,Q66382836,,nicholas rizzo
inter-milan,Inter Milan,standard-liege,Standard Liège,Olivier Dacourt,olivier dacourt,Q314879,,olivier dacourt;olivier yohan dacourt
inter-milan,Inter Milan,standard-liege,Standard Liège,Ronaldo,ronaldo,Q529207,,ronaldo;ronaldo drummond;ronaldo goncalves drummond;ronaldo luis nazario de lima;tiago alexandre carvalho goncalves;tiago ronaldo
inter-milan,Inter Milan,standard-liege,Standard Liège,Rorys Aragón,rorys aragon,Q2169716,,rorys andres aragon espinoza;rorys aragon
inter-milan,Inter Milan,standard-liege,Standard Liège,Senna Miangué,senna miangue,Q26710562,,senna malik miangue;senna miangue
inter-milan,Inter Milan,standard-liege,Standard Liège,Sérgio Conceição,sergio conceicao,Q317298,,sergio conceicao;sergio paulo marceneiro da conceicao
inter-milan,Inter Milan,standard-liege,Standard Liège,Zinho Vanheusden,zinho vanheusden,Q38777155,,zinho vanheusden
inter-milan,Inter Milan,stuttgart,Stuttgart,Benjamin Pavard,benjamin pavard,Q19599124,,benjamin jacques marcel pavard;benjamin pavard
inter-milan,Inter Milan,stuttgart,Stuttgart,Hansi Müller,hansi muller,Q62098,,hans peter muller;hansi muller
inter-milan,Inter Milan,stuttgart,Stuttgart,Jürgen Klinsmann,jurgen klinsmann,Q57079,,jurgen klinsmann
inter-milan,Inter Milan,stuttgart,Stuttgart,Matthias Sammer,matthias sammer,Q57183,,matthias sammer
inter-milan,Inter Milan,stuttgart,Stuttgart,Zdravko Kuzmanović,zdravko kuzmanovic,Q115859,,zdravko kuzmanovic
inter-milan,Inter Milan,torino,Torino,Adem Ljajić,adem ljajic,Q315282,,adem ljajic
inter-milan,Inter Milan,torino,Torino,Alberto Fontana,alberto fontana,Q2252579,,alberto fontana;alberto maria fontana
inter-milan,Inter Milan,torino,Torino,Aldo Serena,aldo serena,Q461581,,aldo serena
inter-milan,Inter Milan,torino,Torino,Alen Stevanović,alen stevanovic,Q933184,,alen stevanovic
inter-milan,Inter Milan,torino,Torino,Alessandro Conticchio,alessandro conticchio,Q1874836,,alessandro conticchio
inter-milan,Inter Milan,torino,Torino,Alessandro Pedroni,alessandro pedroni,Q3610205,,alessandro pedroni
inter-milan,Inter Milan,torino,Torino,Alessandro Sgrigna,alessandro sgrigna,Q1086642,,alessandro sgrigna
inter-milan,Inter Milan,torino,Torino,Andrea Mandorlini,andrea mandorlini,Q494319,,andrea mandorlini
inter-milan,Inter Milan,torino,Torino,Andrea Pinton,andrea pinton,Q22162741,,andrea pinton
inter-milan,Inter Milan,torino,Torino,Andreaw Gravillon,andreaw gravillon,Q42316627,,andreaw gravillon;andreaw rayan gravillon
inter-milan,Inter Milan,torino,Torino,Antoine Bonifaci,antoine bonifaci,Q441323,,antoine bonifaci
inter-milan,Inter Milan,torino,Torino,Antonio Bacchetti,antonio bacchetti,Q987684,,antonio bacchetti
inter-milan,Inter Milan,torino,Torino,Antonio Sabato,antonio sabato,Q3620141,,antonio sabato
inter-milan,Inter Milan,torino,Torino,Beniamino Di Giacomo,beniamino di giacomo,Q3638188,,beniamino di giacomo
inter-milan,Inter Milan,torino,Torino,Benito Carbone,benito carbone,Q1540229,,benito carbone
inter-milan,Inter Milan,torino,Torino,Benoît Cauet,benoit cauet,Q818107,,benoit cauet
inter-milan,Inter Milan,torino,Torino,Bruno Bolchi,bruno bolchi,Q1446917,,bruno bolchi
inter-milan,Inter Milan,torino,Torino,Bruno Padulazzi,bruno padulazzi,Q3645867,,bruno padulazzi
inter-milan,Inter Milan,torino,Torino,Carlo Tagnin,carlo tagnin,Q3659880,,carlo tagnin
inter-milan,Inter Milan,torino,Torino,Carmine Nunziata,carmine nunziata,Q3660380,,carmine nunziata
inter-milan,Inter Milan,torino,Torino,Cesare Casadei,cesare casadei,Q112081015,,cesare casadei
inter-milan,Inter Milan,torino,Torino,Christian Vieri,christian vieri,Q188696,,christian vieri
inter-milan,Inter Milan,torino,Torino,Corrado Colombo,corrado colombo,Q1872075,,corrado colombo;corrado mario colombo
inter-milan,Inter Milan,torino,Torino,Costanzo Balleri,costanzo balleri,Q1042654,,costanzo balleri
inter-milan,Inter Milan,torino,Torino,Cristian Ansaldi,cristian ansaldi,Q716089,,cristian ansaldi;cristian daniel ansaldi
inter-milan,Inter Milan,torino,Torino,Cristiano Biraghi,cristiano biraghi,Q824938,,cristiano biraghi
inter-milan,Inter Milan,torino,Torino,Daniele Padelli,daniele padelli,Q941852,,daniele padelli
inter-milan,Inter Milan,torino,Torino,Danilo D'Ambrosio,danilo d ambrosio,Q3702162,,danilo d ambrosio
inter-milan,Inter Milan,torino,Torino,Diego Laxalt,diego laxalt,Q6999245,,diego laxalt;diego sebastian laxalt suarez
inter-milan,Inter Milan,torino,Torino,Dino Baggio,dino baggio,Q328770,,dino baggio
inter-milan,Inter Milan,torino,Torino,Domenico Caso,domenico caso,Q1607420,,domenico caso
inter-milan,Inter Milan,torino,Torino,Enrico Celeghin,enrico celeghin,Q90158403,,enrico celeghin
inter-milan,Inter Milan,torino,Torino,Enzo Bearzot,enzo bearzot,Q313457,,enzo bearzot
inter-milan,Inter Milan,torino,Torino,Enzo Scifo,enzo scifo,Q221432,,enzo scifo;vincenzo daniele scifo
inter-milan,Inter Milan,torino,Torino,Faas Wilkes,faas wilkes,Q380953,,faas wilkes;servaas wilkes
inter-milan,Inter Milan,torino,Torino,Fabio Cinetti,fabio cinetti,Q684447,,fabio cinetti
inter-milan,Inter Milan,torino,Torino,Fabio Galante,fabio galante,Q287664,,fabio galante
inter-milan,Inter Milan,torino,Torino,Fabio Gallo,fabio gallo,Q3737721,,fabio gallo
inter-milan,Inter Milan,torino,Torino,Federico Bonazzoli,federico bonazzoli,Q16382834,,federico bonazzoli
inter-milan,Inter Milan,torino,Torino,Francesco Coco,francesco coco,Q332645,,francesco coco
inter-milan,Inter Milan,torino,Torino,Franco Selvaggi,franco selvaggi,Q533052,,franco selvaggi
inter-milan,Inter Milan,torino,Torino,Franco Semioli,franco semioli,Q703462,,franco semioli
inter-milan,Inter Milan,torino,Torino,Gaby Mudingayi,gaby mudingayi,Q439742,,gabriel mudingayi;gaby mudingayi
inter-milan,Inter Milan,torino,Torino,Gerry Hitchens,gerry hitchens,Q977844,,gerald archibald hitchens;gerry hitchens
inter-milan,Inter Milan,torino,Torino,Giammarco Frezza,giammarco frezza,Q3762442,,giammarco frezza
inter-milan,Inter Milan,torino,Torino,Giancarlo Cella,giancarlo cella,Q1612214,,giancarlo cella
inter-milan,Inter Milan,torino,Torino,Gino Armano,gino armano,Q986473,,gino armano
inter-milan,Inter Milan,torino,Torino,Giovanni Gaddoni,giovanni gaddoni,Q3767316,,giovanni gaddoni
inter-milan,Inter Milan,torino,Torino,Giovanni Invernizzi,giovanni invernizzi,Q278850,,giovanni invernizzi
inter-milan,Inter Milan,torino,Torino,Giovanni Pasquale,giovanni pasquale,Q587731,,giovanni pasquale
inter-milan,Inter Milan,torino,Torino,Giovanni Vincenzi,giovanni vincenzi,Q3768360,,giovanni vincenzi
inter-milan,Inter Milan,torino,Torino,Giuseppe De Feudis,giuseppe de feudis,Q3770420,,giuseppe de feudis
inter-milan,Inter Milan,torino,Torino,Giuseppe Minaudo,giuseppe minaudo,Q3771008,,giuseppe minaudo
inter-milan,Inter Milan,torino,Torino,Hakan Şükür,hakan sukur,Q192974,,hakan sukur
inter-milan,Inter Milan,torino,Torino,Heinrich Schönfeld,heinrich schonfeld,Q695144,,heinrich schonfeld
inter-milan,Inter Milan,torino,Torino,Joaquín Peiró,joaquin peiro,Q982732,,joaquin peiro;joaquin peiro lucas
inter-milan,Inter Milan,torino,Torino,Jocelyn Angloma,jocelyn angloma,Q460700,,jocelyn angloma
inter-milan,Inter Milan,torino,Torino,Joel Obi,joel obi,Q326480,,joel chukwuma obi;joel obi
inter-milan,Inter Milan,torino,Torino,Kristjan Asllani,kristjan asllani,Q106313163,,kristjan asllani
inter-milan,Inter Milan,torino,Torino,Kwadwo Asamoah,kwadwo asamoah,Q298466,,kwadwo asamoah
inter-milan,Inter Milan,torino,Torino,Lido Vieri,lido vieri,Q717675,,lido vieri
inter-milan,Inter Milan,torino,Torino,Lino Grava,lino grava,Q2260347,,lino grava
inter-milan,Inter Milan,torino,Torino,Luca Castellazzi,luca castellazzi,Q320513,,luca castellazzi
inter-milan,Inter Milan,torino,Torino,Luca Mezzano,luca mezzano,Q340163,,luca antonino mezzano;luca mezzano
inter-milan,Inter Milan,torino,Torino,Luigi Ferrero,luigi ferrero,Q645949,,luigi ferrero
inter-milan,Inter Milan,torino,Torino,Marco Benassi,marco benassi,Q129333,,marco benassi
inter-milan,Inter Milan,torino,Torino,Marco Ferrante,marco ferrante,Q1851160,,marco ferrante
inter-milan,Inter Milan,torino,Torino,Mario Bò,mario bo,Q666992,,mario bo
inter-milan,Inter Milan,torino,Torino,Massimiliano Caniato,massimiliano caniato,Q1537567,,massimiliano caniato
inter-milan,Inter Milan,torino,Torino,Massimo Marazzina,massimo marazzina,Q2629845,,massimo marazzina
inter-milan,Inter Milan,torino,Torino,Matteo Colombi,matteo colombi,Q11771616,,matteo colombi
inter-milan,Inter Milan,torino,Torino,Matteo Darmian,matteo darmian,Q44788,,matteo darmian
inter-milan,Inter Milan,torino,Torino,Matteo Giordano,matteo giordano,Q6789675,,matteo giordano
inter-milan,Inter Milan,torino,Torino,Maurizio Iorio,maurizio iorio,Q600985,,maurizio iorio
inter-milan,Inter Milan,torino,Torino,Mauro Milanese,mauro milanese,Q3852879,,mauro milanese
inter-milan,Inter Milan,torino,Torino,Nicola Rauti,nicola rauti,Q69879398,,nicola rauti
inter-milan,Inter Milan,torino,Torino,Nicola Ventola,nicola ventola,Q707173,,nicola ventola
inter-milan,Inter Milan,torino,Torino,Nicolás Burdisso,nicolas burdisso,Q205188,,nicolas andres burdisso;nicolas burdisso
inter-milan,Inter Milan,torino,Torino,Oliver Jürgens,oliver jurgens,Q123472402,,oliver jurgens
inter-milan,Inter Milan,torino,Torino,Oliviero Mascheroni,oliviero mascheroni,Q3881873,,oliviero mascheroni
inter-milan,Inter Milan,torino,Torino,Oscar Engler,oscar engler,Q3886412,,oscar engler
inter-milan,Inter Milan,torino,Torino,Paolo Hernán Dellafiore,paolo hernan dellafiore,Q2464292,,paolo dellafiore;paolo hernan dellafiore
inter-milan,Inter Milan,torino,Torino,Pasquale Rocco,pasquale rocco,Q1415437,,pasquale domenico rocco;pasquale rocco
inter-milan,Inter Milan,torino,Torino,Piero Pozzi,piero pozzi,Q950109,,piero pozzi
inter-milan,Inter Milan,torino,Torino,Pietro Ferraris,pietro ferraris,Q723583,,pietro ferraris
inter-milan,Inter Milan,torino,Torino,Raoul Bellanova,raoul bellanova,Q59914100,,raoul bellanova
inter-milan,Inter Milan,torino,Torino,Remo Galli,remo galli,Q3932477,,remo galli
inter-milan,Inter Milan,torino,Torino,Reno Piscopo,reno piscopo,Q38355299,,reno mauro piscopo;reno piscopo
inter-milan,Inter Milan,torino,Torino,Riccardo Fissore,riccardo fissore,Q3934458,,riccardo fissore
inter-milan,Inter Milan,torino,Torino,Riccardo Meggiorini,riccardo meggiorini,Q980031,,riccardo meggiorini
inter-milan,Inter Milan,torino,Torino,Rino Ferrario,rino ferrario,Q2623719,,rino ferrario
inter-milan,Inter Milan,torino,Torino,Robert Acquafresca,robert acquafresca,Q380131,,robert acquafresca
inter-milan,Inter Milan,torino,Torino,Roberto Galbiati,roberto galbiati,Q3938826,,roberto galbiati
inter-milan,Inter Milan,torino,Torino,Roberto Mozzini,roberto mozzini,Q3939001,,roberto mozzini
inter-milan,Inter Milan,torino,Torino,Samuel Ipoua,samuel ipoua,Q586460,,samuel ipoua;samuel ipoua hamben
inter-milan,Inter Milan,torino,Torino,Sergio Brighenti,sergio brighenti,Q989525,,sergio brighenti
inter-milan,Inter Milan,torino,Torino,Silvano Martina,silvano martina,Q3960651,,silvano martina
inter-milan,Inter Milan,torino,Torino,Simone Benedetti,simone benedetti,Q731597,,simone benedetti
inter-milan,Inter Milan,torino,Torino,Sixto Peralta,sixto peralta,Q1371128,,sixto peralta;sixto raimundo peralta salso
inter-milan,Inter Milan,torino,Torino,Tommaso Berni,tommaso berni,Q611501,,tommaso berni
inter-milan,Inter Milan,torino,Torino,Valentino Lazaro,valentino lazaro,Q1450945,,valentino lando lazaro;valentino lazaro
inter-milan,Inter Milan,torino,Torino,Yann Karamoh,yann karamoh,Q23902246,,yann dorgeles isaac karamoh;yann karamoh
inter-milan,Inter Milan,torino,Torino,Álvaro Recoba,alvaro recoba,Q204108,,alvaro alexander recoba rivero;alvaro recoba
inter-milan,Inter Milan,trabzonspor,Trabzonspor,André Onana,andre onana,Q19116103,,andre onana;andre onana onana
inter-milan,Inter Milan,twente,Twente,Andy van der Meyde,andy van der meyde,Q311983,,andy van der meyde
inter-milan,Inter Milan,twente,Twente,Ibrahim Maaroufi,ibrahim maaroufi,Q719709,,ibrahim maaroufi
inter-milan,Inter Milan,twente,Twente,Luc Castaignos,luc castaignos,Q367174,,luc castaignos
inter-milan,Inter Milan,twente,Twente,Marko Arnautović,marko arnautovic,Q313575,,marko arnautovic
inter-milan,Inter Milan,twente,Twente,Wellington,wellington,Q7981456,,wellington;wellington da silva pinto;wellington damiao nogueira marinho;wellington katzor de oliveira;wellington luis de sousa;wellington nascimento carvalho;wellington pinto fraga
inter-milan,Inter Milan,vitoria-guimaraes,Vitória Guimarães,Dalbert,dalbert,Q26036384,,dalbert;dalbert henrique chagas estevao
inter-milan,Inter Milan,vitoria-guimaraes,Vitória Guimarães,Dodô,dodo,Q1573490,,dodo;domilson cordeiro dos santos;jose rodolfo pires ribeiro;luiz paulo hilario;ricardo lucas figueredo monte raso
inter-milan,Inter Milan,vitoria-guimaraes,Vitória Guimarães,Pelé,pele,Q1991022,,judilson mamadu tuncara gomes;pedro miguel cardoso monteiro;pele;vitor hugo gomes passos
inter-milan,Inter Milan,vitoria-guimaraes,Vitória Guimarães,Pelé,pele,Q277772,,pele
inter-milan,Inter Milan,vitoria-guimaraes,Vitória Guimarães,Ricardo Quaresma,ricardo quaresma,DEMO-085-ricardo-quaresma,,quaresma;ricardo andrade quaresma bernardo;ricardo quaresma
inter-milan,Inter Milan,vitoria-guimaraes,Vitória Guimarães,Ricardo Quaresma,ricardo quaresma,Q188241,,ricardo quaresma
inter-milan,Inter Milan,vitoria-guimaraes,Vitória Guimarães,Ronaldo,ronaldo,Q529207,,ronaldo;ronaldo drummond;ronaldo goncalves drummond;ronaldo luis nazario de lima;tiago alexandre carvalho goncalves;tiago ronaldo
inter-milan,Inter Milan,werder-bremen,Werder Bremen,Davy Klaassen,davy klaassen,Q129101,,davy klaassen
inter-milan,Inter Milan,werder-bremen,Werder Bremen,Ishak Belfodil,ishak belfodil,Q975390,,ishak belfodil;ishak lazreg cherif belfodil
inter-milan,Inter Milan,werder-bremen,Werder Bremen,Jaime Valdés,jaime valdes,Q533669,,jaime andres valdes zapata;jaime valdes
inter-milan,Inter Milan,werder-bremen,Werder Bremen,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
inter-milan,Inter Milan,werder-bremen,Werder Bremen,Luca Caldirola,luca caldirola,Q949582,,luca caldirola
inter-milan,Inter Milan,werder-bremen,Werder Bremen,Marko Arnautović,marko arnautovic,Q313575,,marko arnautovic
inter-milan,Inter Milan,werder-bremen,Werder Bremen,Mikaël Silvestre,mikael silvestre,Q177343,,mikael samy silvestre;mikael silvestre
inter-milan,Inter Milan,werder-bremen,Werder Bremen,Pierre Womé,pierre wome,Q343950,,pierre nlend wome;pierre wome
inter-milan,Inter Milan,werder-bremen,Werder Bremen,Ümit Davala,umit davala,Q312494,,umit aydin davala;umit davala
inter-milan,Inter Milan,wolfsburg,Wolfsburg,Christian Eriksen,christian eriksen,Q294951,,christian dannemann eriksen;christian eriksen
inter-milan,Inter Milan,wolfsburg,Wolfsburg,Edin Džeko,edin dzeko,DEMO-049-edin-džeko,,edin dzeko
inter-milan,Inter Milan,wolfsburg,Wolfsburg,Edin Džeko,edin dzeko,Q153786,,edin dzeko
inter-milan,Inter Milan,wolfsburg,Wolfsburg,Ivan Perišić,ivan perisic,DEMO-056-ivan-perišić,,ivan perisic
inter-milan,Inter Milan,wolfsburg,Wolfsburg,Ivan Perišić,ivan perisic,Q161054,,ivan perisic
inter-milan,Inter Milan,wolfsburg,Wolfsburg,Loïc Lumbilla,loic lumbilla,Q6694707,,loic lumbilla;loic lumbilla kandja
inter-milan,Inter Milan,wolfsburg,Wolfsburg,Obafemi Martins,obafemi martins,Q207548,,obafemi akinwunmi martins;obafemi martins
inter-milan,Inter Milan,young-boys,Young Boys,Darian Maleš,darian males,Q71605270,,darian males
inter-milan,Inter Milan,young-boys,Young Boys,Enrico Schirinzi,enrico schirinzi,Q1343895,,enrico schirinzi
inter-milan,Inter Milan,istanbul-basaksehir,İstanbul Başakşehir,Adriano,adriano,Q94850,,adriano;adriano bispo dos santos;adriano correia claro;adriano ferreira martins;adriano leite ribeiro;adriano padilha nascimento;adriano pereira da silva;adriano vieira louzada;francisco adriano da silva rodrigues
inter-milan,Inter Milan,istanbul-basaksehir,İstanbul Başakşehir,Caner Erkin,caner erkin,DEMO-075-caner-erkin,,caner erkin
inter-milan,Inter Milan,istanbul-basaksehir,İstanbul Başakşehir,Emre Belözoğlu,emre belozoglu,DEMO-076-emre-belözoğlu,,emre belozoglu
inter-milan,Inter Milan,istanbul-basaksehir,İstanbul Başakşehir,Emre Belözoğlu,emre belozoglu,Q202569,,emre belozoglu
inter-milan,Inter Milan,istanbul-basaksehir,İstanbul Başakşehir,Okan Buruk,okan buruk,Q444318,,okan buruk
juventus,Juventus,ac-milan,AC Milan,Adrien Rabiot,adrien rabiot,DEMO-088-adrien-rabiot,,adrien rabiot;adrien thibault marie rabiot
juventus,Juventus,ac-milan,AC Milan,Alberto Aquilani,alberto aquilani,Q191151,,alberto aquilani
juventus,Juventus,ac-milan,AC Milan,Alberto Piccinini,alberto piccinini,Q2831818,,alberto piccinini
juventus,Juventus,ac-milan,AC Milan,Aldo Serena,aldo serena,Q461581,,aldo serena
juventus,Juventus,ac-milan,AC Milan,Alessandro Matri,alessandro matri,Q36305,,alessandro matri
juventus,Juventus,ac-milan,AC Milan,Alessandro Orlando,alessandro orlando,Q3610177,,alessandro orlando
juventus,Juventus,ac-milan,AC Milan,Amos Mariani,amos mariani,Q1101754,,amos mariani
juventus,Juventus,ac-milan,AC Milan,Andrea Ferraris,andrea ferraris,Q126129794,,andrea ferraris
juventus,Juventus,ac-milan,AC Milan,Andrea Pirlo,andrea pirlo,DEMO-096-andrea-pirlo,,andrea pirlo
juventus,Juventus,ac-milan,AC Milan,Antonio Mirante,antonio mirante,Q603681,,antonio mirante
juventus,Juventus,ac-milan,AC Milan,Antonio Nocerino,antonio nocerino,Q213546,,antonio nocerino
juventus,Juventus,ac-milan,AC Milan,Aredio Gimona,aredio gimona,Q2860790,,aredio gimona
juventus,Juventus,ac-milan,AC Milan,Bruno Mora,bruno mora,Q993604,,bruno mora
juventus,Juventus,ac-milan,AC Milan,Christian Abbiati,christian abbiati,Q62166,,christian abbiati
juventus,Juventus,ac-milan,AC Milan,Christian Vieri,christian vieri,Q188696,,christian vieri
juventus,Juventus,ac-milan,AC Milan,Cinzio Scagliotti,cinzio scagliotti,Q1172065,,cinzio scagliotti
juventus,Juventus,ac-milan,AC Milan,Cristian Zenoni,cristian zenoni,Q955963,,cristian zenoni
juventus,Juventus,ac-milan,AC Milan,Dario Bonetti,dario bonetti,Q1449429,,dario bonetti
juventus,Juventus,ac-milan,AC Milan,Edgar Davids,edgar davids,Q185115,,edgar davids;edgar steven davids
juventus,Juventus,ac-milan,AC Milan,Eduardo Ricagni,eduardo ricagni,Q2273838,,eduardo ricagni
juventus,Juventus,ac-milan,AC Milan,Egidio Micheloni,egidio micheloni,Q3049188,,egidio micheloni
juventus,Juventus,ac-milan,AC Milan,Emanuele Pecorino,emanuele pecorino,Q105200348,,emanuele pecorino
juventus,Juventus,ac-milan,AC Milan,Emerson,emerson,Q215952,,emerson;emerson barbosa rodrigues dos santos;emerson da conceicao;emerson da luz;emerson dos santos da luz;emerson ferreira da rosa;emerson luiz firmino;emerson moises costa
juventus,Juventus,ac-milan,AC Milan,Enrico Boniforti,enrico boniforti,Q1459073,,enrico boniforti
juventus,Juventus,ac-milan,AC Milan,Enrico Candiani,enrico candiani,Q1170553,,enrico aldo candiani;enrico candiani
juventus,Juventus,ac-milan,AC Milan,Enrico Canfari,enrico canfari,Q913113,,enrico canfari;enrico francesco canfari
juventus,Juventus,ac-milan,AC Milan,Enzo Maresca,enzo maresca,Q317282,,enzo maresca
juventus,Juventus,ac-milan,AC Milan,Fabio Capello,fabio capello,Q183108,,fabio capello
juventus,Juventus,ac-milan,AC Milan,Fabrizio Miccoli,fabrizio miccoli,Q136959,,fabrizio miccoli
juventus,Juventus,ac-milan,AC Milan,Filippo Inzaghi,filippo inzaghi,Q126503,,filippo inzaghi
juventus,Juventus,ac-milan,AC Milan,Gianluca Pessotto,gianluca pessotto,Q319543,,gianluca pessotto
juventus,Juventus,ac-milan,AC Milan,Gianluca Zambrotta,gianluca zambrotta,Q182907,,gianluca zambrotta
juventus,Juventus,ac-milan,AC Milan,Gilberto Noletti,gilberto noletti,Q1406302,,gilberto noletti
juventus,Juventus,ac-milan,AC Milan,Giorgio Rossano,giorgio rossano,Q1638650,,giorgio rossano
juventus,Juventus,ac-milan,AC Milan,Giuseppe Galderisi,giuseppe galderisi,Q703710,,giuseppe galderisi
juventus,Juventus,ac-milan,AC Milan,Giuseppe Meazza,giuseppe meazza,Q192131,,giuseppe meazza
juventus,Juventus,ac-milan,AC Milan,Giuseppe Torriani,giuseppe torriani,Q3108152,,giuseppe torriani
juventus,Juventus,ac-milan,AC Milan,Gonzalo Higuaín,gonzalo higuain,DEMO-042-gonzalo-higuaín,,gonzalo gerardo higuain;gonzalo higuain
juventus,Juventus,ac-milan,AC Milan,Jack Diment,jack diment,Q1677017,,jack diment;john bowman diment
juventus,Juventus,ac-milan,AC Milan,José Altafini,jose altafini,Q62182,,jose altafini;jose joao altafini
juventus,Juventus,ac-milan,AC Milan,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
